ID,Token erroné,POS réelle,POS supposée,Lemme supposé,Erreur,Catégorie,Longueur,Contexte,Correction,charge,outil,n_burst,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,charBurst,ratio
P+S16,aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y,Unknown,NOM,y,True,Suppression de caractères à l'intérieur d'un mot,35,n'y,n'y,+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,"psychologiqie⌫⌫ue,",Unknown,VER:pper,",",True,Suppression de caractères à l'intérieur d'un mot,2,"psychologique,","psychologique,",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,Et,KON,KON,et,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,bien,ADV,ADV,bien,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,pour,KON,KON,pour,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,ces,PRO:DEM,PRO:DEM,ce,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,"personnes,",NOM,NOM,",",True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,il,PRO:PER,PRO:PER,il,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,n'y,ADV,ADV,y,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,a,VER:pres,VER:pres,avoir,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,pas,ADV,ADV,pas,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,que,PRO,PRO,que,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,le,PRO:PER,PRO:PER,le,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,suivi,VER:pper,VER:pper,suivre,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,"psychologique,",ADJ,ADJ,",",True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,mais,KON,KON,mais,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,aussi,ADV,ADV,aussi,True,Partie d'une chaîne insérée entre deux mots,79, ; ,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",+,TW,36,561.914,42.871,2.504,45.375,0.944815426997,0.0551845730028,79,"Et bien pour ces personnes, il n'y a pas que le suivi psychologique, mais aussi",1085,1164,1164,R,"⌫Et␣bien␣pour␣ces␣personnes,␣il␣ya␣⌫⌫␣le␣suic⌫vii⌫␣psychologu⌫ique␣mais␣aisso⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n'y␣a␣pas␣que␣le␣suivi␣psychologiqie⌫⌫ue,␣mais␣aussi",17.1210063898
P+S16,ou,KON,KON,ou,True,Partie d'une chaîne insérée entre deux mots,5,mais ; mais,maisou lemais,+,TW,39,683.672,1.072,41.768,42.84,0.0250233426704,0.97497665733,5,ou le,1154,1159,1208,R,ou␣le,0.0256655813063
P+S16,le,PRO:PER,PRO:PER,le,True,Partie d'une chaîne insérée entre deux mots,5,mais ; mais,maisou lemais,+,TW,39,683.672,1.072,41.768,42.84,0.0250233426704,0.97497665733,5,ou le,1154,1159,1208,R,ou␣le,0.0256655813063
P+S16,q⌫⌫⌫.,Unknown,NOM,.,True,Suppression de caractères à l'intérieur d'un mot,3,.,.,+,TW,43,706.383,29.007,3.112,32.119,0.90311030854,0.0968896914599,75,"musicothérapie. cette méthode peut les aider à se sentir mieux, à chanter, ",1240,1315,1315,P,"musicothérapie,␣q⌫⌫⌫.␣cette␣méthode␣peut␣les␣aider␣a⌫ç⌫à␣se␣sentir␣mieux,␣à␣chanter,à⌫␣",9.32101542416
P+S16,a⌫ç⌫à,Unknown,NOM,à,True,Suppression de caractères à l'intérieur d'un mot,2,à,à,+,TW,43,706.383,29.007,3.112,32.119,0.90311030854,0.0968896914599,75,"musicothérapie. cette méthode peut les aider à se sentir mieux, à chanter, ",1240,1315,1315,P,"musicothérapie,␣q⌫⌫⌫.␣cette␣méthode␣peut␣les␣aider␣a⌫ç⌫à␣se␣sentir␣mieux,␣à␣chanter,à⌫␣",9.32101542416
P+S16,"réfléchir;⌫,",Unknown,VER:infi,",",True,Suppression de caractères à l'intérieur d'un mot,1,"réfléchir,","réfléchir,",+,TW,45,742.07,15.232,2.792,18.024,0.845095428318,0.154904571682,28,", à réfléchir, à se souvenir",1323,1351,1351,P,",␣à␣réfléchir;⌫,␣à␣se␣souvenir␣des⌫␣bons␣moments␣⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫",5.45558739255
P+S16,⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫,Unknown,ABR,⌫,True,Suppression de caractères à l'intérieur d'un mot,17,,,+,TW,45,742.07,15.232,2.792,18.024,0.845095428318,0.154904571682,28,", à réfléchir, à se souvenir",1323,1351,1351,P,",␣à␣réfléchir;⌫,␣à␣se␣souvenir␣des⌫␣bons␣moments␣⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫",5.45558739255
P+S16,⌫⌫⌫⌫⌫⌫⌫⌫de,Unknown,ADJ,de,True,Suppression de caractères à l'intérieur d'un mot,8,de,de,+,TW,46,760.79,7.352,3.488,10.84,0.678228782288,0.321771217712,17, de bons moments ,1351,1368,1368,P,␣que␣des␣⌫⌫⌫⌫⌫⌫⌫⌫de␣bons␣moments␣,2.10779816514
P+S16,bo⌫⌫,Unknown,NOM,⌫,True,Suppression de caractères à l'intérieur d'un mot,2,,,+,TW,50,801.589,3.552,3.032,6.584,0.539489671932,0.460510328068,5,très ,1408,1413,1413,P,très␣bo⌫⌫,1.17150395778
P+S16,e⌫⌫⌫,Unknown,NOM,⌫,True,Suppression de caractères à l'intérieur d'un mot,3,,,+,TW,51,816.757,46.551,11.616,58.167,0.800299138687,0.199700861313,130,bonnes et il y en a d'autres. Mais nous devons toujours accompagner nos proches lors de ces difficultés ou maladies graves. Car bo,1413,1543,1543,P,"bonnes,␣e⌫⌫⌫␣et␣il␣y␣en␣a␣d'autres,␣⌫⌫.␣Mais␣nous␣devons␣toujours␣az⌫ccompagner␣nos␣proches␣de⌫a⌫⌫m⌫lors␣de␣ses␣difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces␣difficultés␣ou␣maladies␣graves.␣Car␣boe⌫",4.00748966942
P+S16,⌫⌫.,Unknown,ABR,.,True,Suppression de caractères à l'intérieur d'un mot,2,.,.,+,TW,51,816.757,46.551,11.616,58.167,0.800299138687,0.199700861313,130,bonnes et il y en a d'autres. Mais nous devons toujours accompagner nos proches lors de ces difficultés ou maladies graves. Car bo,1413,1543,1543,P,"bonnes,␣e⌫⌫⌫␣et␣il␣y␣en␣a␣d'autres,␣⌫⌫.␣Mais␣nous␣devons␣toujours␣az⌫ccompagner␣nos␣proches␣de⌫a⌫⌫m⌫lors␣de␣ses␣difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces␣difficultés␣ou␣maladies␣graves.␣Car␣boe⌫",4.00748966942
P+S16,az⌫ccompagner,Unknown,VER:infi,ccompagner,True,Suppression de caractères à l'intérieur d'un mot,1,accompagner,accompagner,+,TW,51,816.757,46.551,11.616,58.167,0.800299138687,0.199700861313,130,bonnes et il y en a d'autres. Mais nous devons toujours accompagner nos proches lors de ces difficultés ou maladies graves. Car bo,1413,1543,1543,P,"bonnes,␣e⌫⌫⌫␣et␣il␣y␣en␣a␣d'autres,␣⌫⌫.␣Mais␣nous␣devons␣toujours␣az⌫ccompagner␣nos␣proches␣de⌫a⌫⌫m⌫lors␣de␣ses␣difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces␣difficultés␣ou␣maladies␣graves.␣Car␣boe⌫",4.00748966942
P+S16,de⌫a⌫⌫m⌫lors,Unknown,NOM,lors,True,Suppression de caractères à l'intérieur d'un mot,4,lors,lors,+,TW,51,816.757,46.551,11.616,58.167,0.800299138687,0.199700861313,130,bonnes et il y en a d'autres. Mais nous devons toujours accompagner nos proches lors de ces difficultés ou maladies graves. Car bo,1413,1543,1543,P,"bonnes,␣e⌫⌫⌫␣et␣il␣y␣en␣a␣d'autres,␣⌫⌫.␣Mais␣nous␣devons␣toujours␣az⌫ccompagner␣nos␣proches␣de⌫a⌫⌫m⌫lors␣de␣ses␣difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces␣difficultés␣ou␣maladies␣graves.␣Car␣boe⌫",4.00748966942
P+S16,difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces,Unknown,NOM,ce,True,Suppression de caractères à l'intérieur d'un mot,15,ces,ces,+,TW,51,816.757,46.551,11.616,58.167,0.800299138687,0.199700861313,130,bonnes et il y en a d'autres. Mais nous devons toujours accompagner nos proches lors de ces difficultés ou maladies graves. Car bo,1413,1543,1543,P,"bonnes,␣e⌫⌫⌫␣et␣il␣y␣en␣a␣d'autres,␣⌫⌫.␣Mais␣nous␣devons␣toujours␣az⌫ccompagner␣nos␣proches␣de⌫a⌫⌫m⌫lors␣de␣ses␣difficultés⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫ces␣difficultés␣ou␣maladies␣graves.␣Car␣boe⌫",4.00748966942
P+S16,ien-sût⌫r,Unknown,NOM,r,True,Suppression de caractères à l'intérieur d'un mot,1,ien-sûr,ien-sûr,+,TW,53,868.099,7.104,2.239,9.343,0.760355346249,0.239644653751,8,"ien-sûr,",1542,1550,1550,P,"ien-sût⌫r␣⌫,",3.1728450201
P+S16,"pou⌫⌫⌫⌫,",Unknown,NOM,",",True,Suppression de caractères à l'intérieur d'un mot,4,",",",",+,TW,55,884.483,33.631,3.4,37.031,0.908185034161,0.0918149658394,83," les abandonnons, cela peut arriver, dans le cas de la prise de cannabis médicinale",1558,1641,1641,P,"␣les␣abandonnons␣pou⌫⌫⌫⌫,␣cela␣peut␣arriver␣da,⌫ns␣⌫⌫⌫⌫⌫⌫,␣das⌫ns␣le␣cas␣de␣la␣prise␣de␣cannabis␣médicinale⌫e",9.89147058824
P+S16,"da,⌫ns",Unknown,INT,ns,True,Suppression de caractères à l'intérieur d'un mot,1,dans,dans,+,TW,55,884.483,33.631,3.4,37.031,0.908185034161,0.0918149658394,83," les abandonnons, cela peut arriver, dans le cas de la prise de cannabis médicinale",1558,1641,1641,P,"␣les␣abandonnons␣pou⌫⌫⌫⌫,␣cela␣peut␣arriver␣da,⌫ns␣⌫⌫⌫⌫⌫⌫,␣das⌫ns␣le␣cas␣de␣la␣prise␣de␣cannabis␣médicinale⌫e",9.89147058824
P+S16,"⌫⌫⌫⌫⌫⌫,",Unknown,NAM,",",True,Suppression de caractères à l'intérieur d'un mot,6,",",",",+,TW,55,884.483,33.631,3.4,37.031,0.908185034161,0.0918149658394,83," les abandonnons, cela peut arriver, dans le cas de la prise de cannabis médicinale",1558,1641,1641,P,"␣les␣abandonnons␣pou⌫⌫⌫⌫,␣cela␣peut␣arriver␣da,⌫ns␣⌫⌫⌫⌫⌫⌫,␣das⌫ns␣le␣cas␣de␣la␣prise␣de␣cannabis␣médicinale⌫e",9.89147058824
P+S16,das⌫ns,Unknown,NOM,ns,True,Suppression de caractères à l'intérieur d'un mot,1,dans,dans,+,TW,55,884.483,33.631,3.4,37.031,0.908185034161,0.0918149658394,83," les abandonnons, cela peut arriver, dans le cas de la prise de cannabis médicinale",1558,1641,1641,P,"␣les␣abandonnons␣pou⌫⌫⌫⌫,␣cela␣peut␣arriver␣da,⌫ns␣⌫⌫⌫⌫⌫⌫,␣das⌫ns␣le␣cas␣de␣la␣prise␣de␣cannabis␣médicinale⌫e",9.89147058824
P+S16,médicinale⌫e,Unknown,NOM,e,True,Suppression de caractères à l'intérieur d'un mot,1,médicinale,médicinale,+,TW,55,884.483,33.631,3.4,37.031,0.908185034161,0.0918149658394,83," les abandonnons, cela peut arriver, dans le cas de la prise de cannabis médicinale",1558,1641,1641,P,"␣les␣abandonnons␣pou⌫⌫⌫⌫,␣cela␣peut␣arriver␣da,⌫ns␣⌫⌫⌫⌫⌫⌫,␣das⌫ns␣le␣cas␣de␣la␣prise␣de␣cannabis␣médicinale⌫e",9.89147058824
P+S16,"⌫⌫⌫v⌫⌫⌫⌫⌫,",Unknown,NAM,",",True,Suppression de caractères à l'intérieur d'un mot,8,",",",",+,TW,56,920.33,31.792,2.216,34.008,0.934838861444,0.0651611385556,69,", où le patient peut être amené à en prendre plus que sa prescription",1641,1710,1710,P,"␣où␣le␣⌫⌫⌫v⌫⌫⌫⌫⌫,␣où␣le␣pr⌫atient␣peut␣être␣amener⌫⌫é␣a⌫à␣en␣prendre␣plus␣que␣sa␣prec⌫scription",14.3465703971
P+S16,pr⌫atient,Unknown,VER:cond,atient,True,Suppression de caractères à l'intérieur d'un mot,1,patient,patient,+,TW,56,920.33,31.792,2.216,34.008,0.934838861444,0.0651611385556,69,", où le patient peut être amené à en prendre plus que sa prescription",1641,1710,1710,P,"␣où␣le␣⌫⌫⌫v⌫⌫⌫⌫⌫,␣où␣le␣pr⌫atient␣peut␣être␣amener⌫⌫é␣a⌫à␣en␣prendre␣plus␣que␣sa␣prec⌫scription",14.3465703971
P+S16,amener⌫⌫é,Unknown,VER:pper,é,True,Suppression de caractères à l'intérieur d'un mot,2,amené,amené,+,TW,56,920.33,31.792,2.216,34.008,0.934838861444,0.0651611385556,69,", où le patient peut être amené à en prendre plus que sa prescription",1641,1710,1710,P,"␣où␣le␣⌫⌫⌫v⌫⌫⌫⌫⌫,␣où␣le␣pr⌫atient␣peut␣être␣amener⌫⌫é␣a⌫à␣en␣prendre␣plus␣que␣sa␣prec⌫scription",14.3465703971
P+S16,a⌫à,Unknown,NOM,à,True,Suppression de caractères à l'intérieur d'un mot,1,à,à,+,TW,56,920.33,31.792,2.216,34.008,0.934838861444,0.0651611385556,69,", où le patient peut être amené à en prendre plus que sa prescription",1641,1710,1710,P,"␣où␣le␣⌫⌫⌫v⌫⌫⌫⌫⌫,␣où␣le␣pr⌫atient␣peut␣être␣amener⌫⌫é␣a⌫à␣en␣prendre␣plus␣que␣sa␣prec⌫scription",14.3465703971
P+S16,prec⌫scription,Unknown,NOM,scription,True,Suppression de caractères à l'intérieur d'un mot,1,prescription,prescription,+,TW,56,920.33,31.792,2.216,34.008,0.934838861444,0.0651611385556,69,", où le patient peut être amené à en prendre plus que sa prescription",1641,1710,1710,P,"␣où␣le␣⌫⌫⌫v⌫⌫⌫⌫⌫,␣où␣le␣pr⌫atient␣peut␣être␣amener⌫⌫é␣a⌫à␣en␣prendre␣plus␣que␣sa␣prec⌫scription",14.3465703971
P+S16,drogu⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n,Unknown,NOM,n,True,Suppression de caractères à l'intérieur d'un mot,12,n,n,+,TW,59,971.937,12.912,2.264,15.176,0.850817079599,0.149182920401,20,ne personne droguée ,1733,1752,1752,P,␣être␣drogu⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫⌫n␣⌫e␣personne␣droguée␣,5.70318021201
P+S16,peut ,VER:pres,VER:pres,pouvoir,True,Mot inséré entre deux mots,5,donc ; conduire,doncpeut conduire,+,TW,60,998.561,0.72,13.712,14.432,0.049889135255,0.950110864745,5,peut ,1720,1726,1757,R,peut␣,0.0525087514586
P+S16,.,SENT,SENT,.,True,Partie d'une chaîne insérée entre deux mots,25,droguée ; ,droguée. Pour la musicothérapie ,+,TW,61,1004.217,8.479,4.936,13.415,0.632053671264,0.367946328736,25,. Pour la musicothérapie ,1756,1781,1782,P,.␣Pour␣la␣musicothérapie␣,1.71778768233
P+S16,Pour,KON,KON,pour,True,Partie d'une chaîne insérée entre deux mots,25,droguée ; ,droguée. Pour la musicothérapie ,+,TW,61,1004.217,8.479,4.936,13.415,0.632053671264,0.367946328736,25,. Pour la musicothérapie ,1756,1781,1782,P,.␣Pour␣la␣musicothérapie␣,1.71778768233
